,Date,Open
670,2018-07-17,95.230003
671,2018-07-18,97.260002
672,2018-07-19,97.32
673,2018-07-20,96.300003
674,2018-07-23,93.300003
675,2018-07-24,96.0
676,2018-07-25,91.07
677,2018-07-26,88.33000200000001
678,2018-07-27,90.110001
679,2018-07-30,89.239998
680,2018-07-31,89.0
681,2018-08-01,85.5
682,2018-08-02,86.0
683,2018-08-03,84.809998
684,2018-08-06,85.25
685,2018-08-07,87.709999
686,2018-08-08,87.43
687,2018-08-09,86.32
688,2018-08-10,86.370003
689,2018-08-13,83.32
690,2018-08-14,85.18
691,2018-08-15,82.900002
692,2018-08-16,83.0
693,2018-08-17,84.220001
694,2018-08-20,84.099998
695,2018-08-21,85.760002
696,2018-08-22,78.139999
697,2018-08-23,80.0
698,2018-08-24,75.970001
699,2018-08-27,76.18
700,2018-08-28,77.099998
701,2018-08-29,77.769997
702,2018-08-30,79.940002
703,2018-08-31,78.660004
704,2018-09-04,77.769997
705,2018-09-05,73.849998
706,2018-09-06,72.5
707,2018-09-07,70.0
708,2018-09-10,72.410004
709,2018-09-11,68.410004
710,2018-09-12,70.970001
711,2018-09-13,69.099998
712,2018-09-14,70.220001
713,2018-09-17,69.300003
714,2018-09-18,68.540001
715,2018-09-19,68.66999799999999
716,2018-09-20,72.370003
717,2018-09-21,75.879997
718,2018-09-24,73.959999
719,2018-09-25,73.629997
720,2018-09-26,73.980003
721,2018-09-27,73.480003
722,2018-09-28,72.660004
723,2018-10-01,74.389999
724,2018-10-02,68.18
725,2018-10-03,65.93
726,2018-10-04,63.580002
727,2018-10-05,62.59
728,2018-10-08,60.41
729,2018-10-09,60.830002
730,2018-10-10,62.389998999999996
731,2018-10-11,59.0
732,2018-10-12,60.34
733,2018-10-15,60.91
734,2018-10-16,62.41
735,2018-10-17,64.470001
736,2018-10-18,63.009997999999996
737,2018-10-19,62.470001
738,2018-10-22,64.82
739,2018-10-23,53.259997999999996
740,2018-10-24,53.279999
741,2018-10-25,51.939999
742,2018-10-26,53.150002
743,2018-10-29,56.5
744,2018-10-30,55.580002
745,2018-10-31,57.860001000000004
746,2018-11-01,58.0
747,2018-11-02,63.68
748,2018-11-05,61.450001
749,2018-11-06,61.599998
750,2018-11-07,61.040001000000004
751,2018-11-08,59.950001
752,2018-11-09,59.419998
753,2018-11-12,57.459998999999996
754,2018-11-13,58.0
755,2018-11-14,58.549999
756,2018-11-15,58.07
757,2018-11-16,58.43
758,2018-11-19,55.619999
759,2018-11-20,53.02
760,2018-11-21,53.759997999999996
761,2018-11-23,53.82
762,2018-11-26,53.740002000000004
763,2018-11-27,53.880001
764,2018-11-28,55.07
765,2018-11-29,56.110001000000004
766,2018-11-30,56.060001
767,2018-12-03,59.650002
768,2018-12-04,60.490002000000004
769,2018-12-06,57.68
770,2018-12-07,58.810001
771,2018-12-10,55.450001
772,2018-12-11,56.0
773,2018-12-12,55.630001
774,2018-12-13,57.41
775,2018-12-14,55.5
776,2018-12-17,56.16
777,2018-12-18,56.18
778,2018-12-19,56.080002
779,2018-12-20,53.130001
780,2018-12-21,53.07
781,2018-12-24,51.259997999999996
782,2018-12-26,50.98
783,2018-12-27,52.639998999999996
784,2018-12-28,54.25
785,2018-12-31,55.02
786,2019-01-02,53.860001000000004
787,2019-01-03,54.619999
788,2019-01-04,54.830002
789,2019-01-07,56.650002
790,2019-01-08,59.209998999999996
791,2019-01-09,59.84
792,2019-01-10,62.48
793,2019-01-11,60.84
794,2019-01-14,59.790001000000004
795,2019-01-15,60.830002
796,2019-01-16,63.0
797,2019-01-17,63.310001
798,2019-01-18,64.5
799,2019-01-22,70.699997
800,2019-01-23,72.0
801,2019-01-24,72.809998
802,2019-01-25,75.349998
803,2019-01-28,76.0
804,2019-01-29,74.949997
805,2019-01-30,75.739998
806,2019-01-31,76.360001
807,2019-02-01,76.489998
808,2019-02-04,75.480003
809,2019-02-05,76.949997
810,2019-02-06,78.400002
811,2019-02-07,77.57
812,2019-02-08,76.230003
813,2019-02-11,76.75
814,2019-02-12,79.68
815,2019-02-13,77.860001
816,2019-02-14,78.07
817,2019-02-15,76.91999799999999
818,2019-02-19,77.129997
819,2019-02-20,77.379997
820,2019-02-21,78.800003
821,2019-02-22,78.91999799999999
822,2019-02-25,82.959999
823,2019-02-26,81.879997
824,2019-02-27,82.860001
825,2019-02-28,81.889999
826,2019-03-01,82.33000200000001
827,2019-03-04,83.110001
828,2019-03-05,82.58000200000001
829,2019-03-06,83.0
830,2019-03-07,81.370003
831,2019-03-08,76.239998
832,2019-03-11,79.660004
833,2019-03-12,81.0
834,2019-03-13,79.07
835,2019-03-14,75.93
836,2019-03-15,76.709999
837,2019-03-18,77.57
838,2019-03-19,78.900002
839,2019-03-20,80.260002
840,2019-03-21,80.550003
841,2019-03-22,80.66999799999999
842,2019-03-25,80.309998
843,2019-03-26,82.779999
844,2019-03-27,84.589996
845,2019-03-28,84.599998
846,2019-03-29,87.400002
847,2019-04-01,90.779999
848,2019-04-02,89.16999799999999
849,2019-04-03,89.41999799999999
850,2019-04-04,88.83000200000001
851,2019-04-05,89.0
852,2019-04-08,88.940002
853,2019-04-09,89.0
854,2019-04-10,90.760002
855,2019-04-11,90.66999799999999
856,2019-04-12,91.269997
857,2019-04-15,91.0
858,2019-04-16,91.599998
859,2019-04-17,90.470001
860,2019-04-18,88.68
861,2019-04-22,90.129997
862,2019-04-23,86.75
863,2019-04-24,93.879997
864,2019-04-25,89.870003
865,2019-04-26,92.910004
866,2019-04-29,94.540001
867,2019-04-30,94.269997
868,2019-05-01,96.110001
869,2019-05-02,93.970001
870,2019-05-03,96.0
871,2019-05-06,91.980003
872,2019-05-07,91.0
873,2019-05-08,88.349998
874,2019-05-09,88.82
875,2019-05-10,88.540001
876,2019-05-13,85.540001
877,2019-05-14,82.75
878,2019-05-15,84.099998
879,2019-05-16,86.010002
880,2019-05-17,84.599998
881,2019-05-20,83.620003
882,2019-05-21,83.5
883,2019-05-22,84.139999
884,2019-05-23,81.089996
885,2019-05-24,81.75
886,2019-05-28,82.269997
887,2019-05-29,82.260002
888,2019-05-30,83.589996
889,2019-05-31,83.82
890,2019-06-03,85.650002
891,2019-06-04,88.089996
892,2019-06-05,91.550003
893,2019-06-06,88.120003
894,2019-06-07,88.800003
895,2019-06-10,90.300003
896,2019-06-11,91.300003
897,2019-06-12,90.260002
898,2019-06-13,90.139999
899,2019-06-14,89.870003
900,2019-06-17,90.690002
901,2019-06-18,90.33000200000001
902,2019-06-19,92.57
903,2019-06-20,94.690002
904,2019-06-21,93.239998
905,2019-06-24,94.989998
906,2019-06-25,92.620003
907,2019-06-26,92.269997
908,2019-06-27,96.25
909,2019-06-28,95.739998
910,2019-07-01,99.559998
911,2019-07-02,98.269997
912,2019-07-03,97.860001
913,2019-07-05,97.08000200000001
914,2019-07-08,95.43
915,2019-07-09,90.849998
916,2019-07-10,93.300003
917,2019-07-11,90.980003
918,2019-07-12,92.699997
919,2019-07-15,94.730003
920,2019-07-16,94.959999
921,2019-07-17,96.849998
922,2019-07-18,95.800003
923,2019-07-19,97.839996
924,2019-07-22,97.559998
925,2019-07-23,105.0
926,2019-07-24,105.940002
927,2019-07-25,106.25
928,2019-07-26,107.0
929,2019-07-29,104.5
930,2019-07-30,104.0
931,2019-07-31,105.0
932,2019-08-01,104.66999799999999
933,2019-08-02,102.349998
934,2019-08-05,99.0
935,2019-08-06,99.82
936,2019-08-07,99.809998
937,2019-08-08,103.389999
938,2019-08-09,104.0
939,2019-08-12,103.010002
940,2019-08-13,101.900002
941,2019-08-14,103.5
942,2019-08-15,102.709999
943,2019-08-16,103.790001
944,2019-08-19,106.400002
945,2019-08-20,105.82
946,2019-08-21,107.410004
947,2019-08-22,108.0
948,2019-08-23,106.989998
949,2019-08-26,105.720001
950,2019-08-27,107.33000200000001
951,2019-08-28,109.0
952,2019-08-29,112.260002
953,2019-08-30,113.889999
954,2019-09-03,109.860001
955,2019-09-04,110.089996
956,2019-09-05,109.510002
957,2019-09-06,113.290001
958,2019-09-09,112.0
959,2019-09-10,111.220001
960,2019-09-11,106.540001
961,2019-09-12,107.41999799999999
962,2019-09-13,110.0
963,2019-09-16,109.610001
964,2019-09-17,109.91999799999999
965,2019-09-18,110.540001
966,2019-09-19,111.559998
967,2019-09-20,113.589996
968,2019-09-23,112.370003
969,2019-09-24,113.18
970,2019-09-25,111.18
971,2019-09-26,112.410004
972,2019-09-27,113.839996
973,2019-09-30,107.800003
